Files	source_file	obj_num	GT_label	tile_num	3D_DAPI_int	3D_RFP_int	3D_GFP_int	3D_mean_DAPI_int	3D_mean_RFP_int	3D_mean_GFP_int	volume	2D_DAPI_int	2D_RFP_int	2D_GFP_int	2D_mean_DAPI_int	2D_mean_RFP_int	2D_mean_GFP_int	area	area_bbox	area_convex	equivalent_diameter_area	euler_number	extent	feret_diameter_max	inertia_tensor_eigvals_1	inertia_tensor_eigvals_2	inertia_tensor_eigvals_3	solidity	bbox_volume	surface_area	sphericity	convex_volume
10_masks_filtered.tif	tile_10.tif	7	G1	10	227237141.0	112579228.0	78163051.0	6402	3171	2202	35492	26544483.0	13285943.0	9451558.0	9268	4638	3300	2864	53940.0	38354.0	40.77343339768265	1.0	0.6579903596588802	71.09149034870488	407.9554307879936	267.61857217560043	171.17083782029434	0.9253793606924964	53940.0	4944.810546875	1.056220963154474	38354.0
10_masks_filtered.tif	tile_10.tif	26	G1	10	254339433.0	110120776.0	97304663.0	6285	2721	2404	40464	32480292.0	14870384.0	13135224.0	9497	4348	3840	3420	68820.0	44636.0	42.59481436861147	1.0	0.5879686137750654	80.83316151184488	511.8193459151457	351.1630840181507	188.05086058705868	0.9065328434447532	68820.0	8339.6611328125	0.683462873668658	44636.0
10_masks_filtered.tif	tile_10.tif	27	S/G2	10	530761564.0	145209051.0	1092561214.0	8690	2377	17889	61072	62275287.0	17783629.0	137522098.0	12866	3674	28413	4840	108732.0	67111.0	48.85936744421024	1.0	0.5616745760217783	89.52094726934027	684.4733427214184	435.08823310220623	281.2684055161466	0.9100147516800524	108732.0	12051.158203125	0.6223243083986977	67111.0
10_masks_filtered.tif	tile_10.tif	39	G1	10	288003844.0	63368775.0	71234539.0	7759	1707	1919	37116	36076765.0	7960267.0	8686429.0	12423	2741	2991	2904	55080.0	40025.0	41.38606935861842	1.0	0.6738562091503268	70.83784299369935	424.3269260533493	280.4361588622195	175.73493952329164	0.9273204247345408	55080.0	4748.603515625	1.133162843378181	40025.0
10_masks_filtered.tif	tile_10.tif	50	S/G2	10	616482372.0	104095282.0	666587302.0	8613	1454	9313	71572	74818632.0	12944776.0	85198806.0	13098	2266	14915	5712	112320.0	77775.0	51.512762858580096	1.0	0.6372150997150997	94.30270409696638	812.1204671778635	481.4351964470407	361.0760465795946	0.9202442944390872	112320.0	11372.1640625	0.7330548028314623	77775.0
10_masks_filtered.tif	tile_10.tif	51	G1	10	267817024.0	264617350.0	156509169.0	6128	6055	3581	43700	34170352.0	37208768.0	20892752.0	9030	9833	5521	3784	66640.0	47337.0	43.7012914729137	1.0	0.6557623049219687	76.87002016391045	532.2087451439313	306.835577481031	251.46071186335772	0.9231679236115512	66640.0	6681.1748046875	0.8980191151554952	47337.0
10_masks_filtered.tif	tile_10.tif	52	S/G2	10	543117798.0	76459651.0	162354175.0	8326	1172	2489	65224	58059869.0	8163386.0	18093839.0	12799	1799	3988	4536	111720.0	70876.0	49.94242226804108	1.0	0.5838166845685643	94.9789450352024	654.6253920297099	472.4544144265308	225.36766859276855	0.9202550934025622	111720.0	9453.3671875	0.828900783771039	70876.0
10_masks_filtered.tif	tile_10.tif	65	S/G2	10	629703679.0	96292494.0	699614483.0	9593	1466	10658	65640	76344210.0	11847718.0	88202137.0	14437	2240	16679	5288	100800.0	70243.0	50.04837525821025	1.0	0.6511904761904762	92.16289925995169	742.808484209117	452.0790338995514	321.55074992471293	0.9344703386814344	100800.0	8213.908203125	0.9580319534626156	70243.0
10_masks_filtered.tif	tile_10.tif	68	G1	10	307887351.0	186206230.0	151421818.0	7148	4323	3515	43072	41246173.0	26429398.0	19569564.0	10685	6846	5069	3860	66528.0	47077.0	43.49094108383242	1.0	0.6474266474266475	75.39893898457723	542.5688334719104	303.66554987024404	263.5167656375973	0.9149266095970432	66528.0	7529.09814453125	0.7892317077780483	47077.0
10_masks_filtered.tif	tile_10.tif	73	G1	10	299607451.0	57014044.0	63161410.0	8946	1702	1886	33488	35358995.0	6437490.0	6916973.0	13154	2394	2573	2688	55080.0	36896.0	39.99111652956501	1.0	0.6079883805374001	65.76473218982953	369.43483141909815	216.41946357946225	184.59569777077596	0.9076322636600174	55080.0	7159.23388671875	0.7017951799772745	36896.0
10_masks_filtered.tif	tile_10.tif	74	S/G2	10	619101525.0	114494846.0	847792829.0	9447	1747	12937	65532	74828646.0	14173888.0	107500931.0	14236	2696	20452	5256	100800.0	71027.0	50.020911355535226	1.0	0.6501190476190476	94.43516294262427	749.7903186929285	488.8871824156356	292.35403238326296	0.9226350542751348	100800.0	10306.912109375	0.7626486400992926	71027.0
10_masks_filtered.tif	tile_10.tif	90	G1	10	273168468.0	395186041.0	240725616.0	6812	9855	6003	40100	35076259.0	54938612.0	34468203.0	10353	16215	10173	3388	62496.0	43039.0	42.46670677310384	1.0	0.6416410650281618	82.98192574289898	524.0329579529275	385.3767279209072	165.94443938658037	0.9317130974232672	62496.0	5052.73828125	1.1212959049327549	43039.0
10_masks_filtered.tif	tile_10.tif	91	G1	10	270111351.0	253697082.0	144166872.0	5771	5420	3080	46800	36722472.0	37546068.0	20729416.0	8477	8667	4785	4332	70720.0	50963.0	44.71114003826241	1.0	0.6617647058823529	86.21484790916237	638.2202008800439	416.124824559369	244.41434414200316	0.9183132861095304	70720.0	6807.6416015625	0.9225388755451436	50963.0
10_masks_filtered.tif	tile_10.tif	93	S/G2	10	262468991.0	57894467.0	139560530.0	5438	1199	2891	48260	36963762.0	8157207.0	22014770.0	8091	1785	4819	4568	76960.0	53208.0	45.17133213651675	1.0	0.627079002079002	85.63877626402656	667.5835541685319	399.97459318461296	288.6289586545299	0.907006465193204	76960.0	8873.30859375	0.7224205375742165	53208.0
10_masks_filtered.tif	tile_10.tif	94	S/G2	10	439083531.0	86189586.0	531294398.0	7066	1387	8550	62136	63224442.0	12420260.0	82438622.0	10991	2159	14332	5752	101136.0	68633.0	49.14147900847729	1.0	0.6143806359753203	91.30717386930776	816.7915950588418	446.79605081728425	392.3021682810155	0.9053370827444523	101136.0	12937.7724609375	0.5863903442270696	68633.0
10_masks_filtered.tif	tile_10.tif	108	G1	10	284893252.0	177164601.0	123048339.0	7031	4372	3037	40516	41536654.0	27651325.0	17869916.0	10574	7039	4549	3928	57120.0	43222.0	42.61305265636411	1.0	0.7093137254901961	78.46655338422862	568.2800118898828	327.44516338453764	261.4211166884908	0.937392994308454	57120.0	4885.13916015625	1.1677724532426863	43222.0
10_masks_filtered.tif	tile_10.tif	111	G1	10	310359961.0	235325041.0	218577591.0	6410	4860	4514	48416	46148411.0	36760254.0	29181862.0	9777	7788	6182	4720	74592.0	53381.0	45.21995175657531	1.0	0.6490776490776491	90.6697303403953	693.056551107104	421.0488928040714	292.1567772813187	0.9069893782431953	74592.0	6932.09375	0.9267138090794372	53381.0
10_masks_filtered.tif	tile_10.tif	113	G1	10	285256548.0	85515886.0	95657901.0	7309	2191	2451	39028	38164201.0	11804671.0	12604073.0	11251	3480	3715	3392	57288.0	42175.0	42.08486044098279	1.0	0.6812596006144394	72.22880311897741	475.72232275775184	276.6744866707289	225.29455315015184	0.9253823355068168	57288.0	5718.962890625	0.972936232262852	42175.0
10_masks_filtered.tif	tile_10.tif	117	G1	10	282118373.0	340633089.0	164276202.0	6515	7866	3793	43300	41597400.0	53879006.0	25168179.0	9913	12840	5998	4196	68952.0	47624.0	43.56754529150774	1.0	0.6279730827242139	87.18371407550839	629.6072500206749	405.8331896182869	243.61878931633703	0.909205442633966	68952.0	9561.384765625	0.6236705832777135	47624.0
10_masks_filtered.tif	tile_10.tif	118	G1	10	330056597.0	593038843.0	506701521.0	6623	11900	10168	49832	44536001.0	88827404.0	73843155.0	10121	20188	16782	4400	69888.0	53506.0	45.65656477748768	1.0	0.7130265567765568	86.2670273047588	657.6898805680534	436.47131141242426	245.4085839145951	0.931334803573431	69888.0	6004.3125	1.0906691998727165	53506.0
10_masks_filtered.tif	tile_10.tif	119	S/G2	10	349762415.0	106556968.0	334663526.0	7650	2330	7319	45720	48583253.0	15114786.0	48679886.0	11966	3722	11990	4060	67200.0	49622.0	44.36452811308536	1.0	0.6803571428571429	82.80700453464067	598.9932994494479	392.6556762189781	230.6561179402796	0.9213655233565756	67200.0	7858.62109375	0.786819756145887	49622.0
10_masks_filtered.tif	tile_10.tif	120	S/G2	10	421314609.0	186302449.0	873274257.0	8384	3707	17379	50248	53952815.0	24597190.0	111203375.0	13301	6064	27417	4056	75240.0	54305.0	45.78326062783015	1.0	0.6678362573099416	84.01190391843289	588.4165298020985	379.293454114405	238.4243378177632	0.9252923303563207	75240.0	7130.12451171875	0.9235623019077877	54305.0
10_masks_filtered.tif	tile_10.tif	121	S/G2	10	322205832.0	36739440.0	81961822.0	9280	1058	2360	34720	42539286.0	4641805.0	10397188.0	14469	1578	3536	2940	59520.0	38611.0	40.475637532976975	1.0	0.5833333333333334	67.48333127521195	413.6266913932522	241.7973151605333	199.2569912376309	0.8992256092823289	59520.0	7843.435546875	0.656192008104008	38611.0
10_masks_filtered.tif	tile_10.tif	132	G1	10	342662806.0	384319771.0	438371716.0	7135	8003	9128	48020	46950981.0	55135747.0	56464934.0	11031	12954	13267	4256	85680.0	53197.0	45.096327711058	1.0	0.5604575163398693	91.73875952943771	639.5239951727099	449.4682939491451	214.9057383243657	0.902682482094855	85680.0	9521.037109375	0.671039322680509	53197.0
10_masks_filtered.tif	tile_10.tif	133	S/G2	10	315390362.0	446404708.0	659395821.0	6832	9670	14285	46160	41474160.0	62587364.0	91629835.0	10399	15693	22976	3988	68544.0	49737.0	44.50639239524112	1.0	0.6734360410831	75.87489703452651	553.2619910086459	304.4976871437383	275.15026329158724	0.928081709793514	68544.0	6450.28466796875	0.9647521971269022	49737.0
10_masks_filtered.tif	tile_10.tif	135	G1	10	223530367.0	131794828.0	82192470.0	8508	5016	3128	26272	30702464.0	19045697.0	10480831.0	13348	8280	4556	2300	43680.0	29218.0	36.8834472064235	1.0	0.6014652014652014	59.2452529743945	308.2775885037426	193.611065223191	143.06286401271424	0.8991717434458211	43680.0	4736.712890625	0.902268550993069	29218.0
10_masks_filtered.tif	tile_10.tif	137	S/G2	10	269853999.0	39756380.0	90521119.0	6993	1030	2346	38584	37521012.0	5361622.0	13205938.0	10635	1519	3743	3528	59644.0	41979.0	41.92465931882922	1.0	0.6469049694856146	75.13321502504735	505.3290537686097	301.2706464786896	227.4539944276694	0.9191262297815574	59644.0	5473.521484375	1.0088396202884191	41979.0
10_masks_filtered.tif	tile_10.tif	139	S/G2	10	279927449.0	65102648.0	102552041.0	6126	1424	2244	45692	41027107.0	10516709.0	14730150.0	9375	2403	3366	4376	74256.0	50271.0	44.355469637881214	1.0	0.6153307476836889	88.09653795694811	654.2090088748382	430.6651175373184	244.4222206395396	0.9089136878120586	74256.0	9321.08203125	0.6630982878099055	50271.0
10_masks_filtered.tif	tile_10.tif	141	S/G2	10	283940377.0	83422920.0	128726251.0	6905	2028	3130	41120	40398764.0	12144506.0	17942643.0	10710	3219	4756	3772	61568.0	44548.0	42.8237631016341	1.0	0.6678794178794178	77.78174593052023	544.0893240989386	338.50192223787394	228.4570306999328	0.9230492951423184	61568.0	6379.4013671875	0.9031078168801112	44548.0
10_masks_filtered.tif	tile_10.tif	144	G1	10	311266182.0	326377648.0	151502068.0	7912	8296	3851	39340	42919596.0	48292493.0	21660541.0	12375	13925	6245	3468	66120.0	43255.0	42.19670869991002	1.0	0.5949788263762855	81.5659242576212	508.17513657717313	353.88141389369275	180.3898345360437	0.9094902323430816	66120.0	6763.32421875	0.8270786708911325	43255.0
10_masks_filtered.tif	tile_10.tif	145	S/G2	10	278876266.0	48766666.0	117298055.0	6018	1052	2531	46340	41442847.0	7254248.0	18351459.0	8954	1567	3965	4628	68880.0	50493.0	44.56416795867255	1.0	0.6727642276422764	88.72992730753249	679.0022212275612	443.48320607793374	255.335901302983	0.9177509753827264	68880.0	7525.38671875	0.8290727765008239	50493.0
10_masks_filtered.tif	tile_10.tif	170	G1	10	290666882.0	143733046.0	107286389.0	7442	3680	2746	39056	40798928.0	21334940.0	15597274.0	11737	6137	4487	3476	59136.0	42430.0	42.09492239993873	1.0	0.6604437229437229	72.73238618387272	481.806019188645	268.1450608887388	238.86691254523285	0.9204807918925288	59136.0	6140.7958984375	0.9065351252145863	42430.0
10_masks_filtered.tif	tile_10.tif	171	G1	10	291157658.0	85814653.0	96638070.0	7138	2103	2369	40788	42608937.0	12947909.0	13910613.0	11553	3510	3771	3688	67704.0	45064.0	42.70819950255425	1.0	0.6024459411556186	81.40024569987489	533.2626400254012	351.41582432578707	206.37461933050704	0.9051127285638204	67704.0	7656.76904296875	0.748388061526243	45064.0
10_masks_filtered.tif	tile_10.tif	172	S/G2	10	612776194.0	112439164.0	875283544.0	8908	1634	12724	68788	89611064.0	16465317.0	131903484.0	14797	2718	21780	6056	103488.0	75303.0	50.83599793984187	1.0	0.664695423623995	92.33092656309694	858.9479221976464	459.1512507551235	424.4838783879914	0.9134828625685564	103488.0	11050.39453125	0.7347080455231669	75303.0
10_masks_filtered.tif	tile_10.tif	176	S/G2	10	577460335.0	85856444.0	190760140.0	9749	1449	3220	59232	81360282.0	12166686.0	37405516.0	15743	2354	7237	5168	91168.0	64614.0	48.36367101010133	1.0	0.6497016497016497	92.84934033152848	724.1282000435949	445.9006931998713	305.2952856265858	0.9167053579719564	91168.0	7642.8720703125	0.9614612799106826	64614.0
10_masks_filtered.tif	tile_10.tif	177	S/G2	10	368002566.0	288658643.0	431832387.0	8011	6283	9400	45936	53149746.0	43569223.0	54668706.0	13116	10752	13491	4052	70224.0	50175.0	44.43428377531004	1.0	0.6541353383458647	79.85612061701971	572.7119522578008	358.1931624343243	240.2713710361748	0.9155156950672646	70224.0	7409.1357421875	0.8371797014231267	50175.0
10_masks_filtered.tif	tile_10.tif	182	S/G2	10	615073628.0	94414963.0	191806694.0	8357	1282	2606	73592	95853041.0	14695674.0	30745083.0	14602	2238	4683	6564	117096.0	79641.0	51.9928943525775	1.0	0.6284757805561249	107.61505470890214	972.1065524326218	636.3330211724872	360.0399348303316	0.9240466593839856	117096.0	10953.7216796875	0.7753113822950163	79641.0
10_masks_filtered.tif	tile_10.tif	183	S/G2	10	555206016.0	71178983.0	553186266.0	8160	1046	8131	68032	84188851.0	9322880.0	81019450.0	13649	1511	13135	6168	107520.0	73885.0	50.64907738482218	1.0	0.6327380952380952	98.62048468751308	897.8108797383934	549.4021104525679	371.4268873673509	0.920782296812614	107520.0	11796.837890625	0.6831677217757636	73885.0
10_masks_filtered.tif	tile_10.tif	184	S/G2	10	310406392.0	57861004.0	105252234.0	6756	1259	2291	45940	45922407.0	8665321.0	16039101.0	10996	2075	3840	4176	68952.0	49680.0	44.4355734825576	1.0	0.6662605870750667	82.13403679352427	602.1953004236448	375.4393870964515	250.33127153118463	0.9247181964573268	68952.0	6637.65673828125	0.9345373480624986	49680.0
10_masks_filtered.tif	tile_10.tif	185	S/G2	10	293025043.0	65180954.0	124948277.0	5371	1194	2290	54556	46191975.0	10380359.0	20133233.0	8429	1894	3673	5480	75680.0	57677.0	47.055959437596506	1.0	0.720877378435518	95.62949335848224	814.6831040367647	493.7101498004666	339.4715375121901	0.9458883090313296	75680.0	5250.751953125	1.3248223181946732	57677.0
10_masks_filtered.tif	tile_10.tif	187	G1	10	351781175.0	509193004.0	477892889.0	7812	11308	10613	45028	49372875.0	76344941.0	67979844.0	13047	20175	17965	3784	70200.0	49222.0	44.139561226562456	1.0	0.6414245014245015	81.64557550780079	542.4338458127586	360.96232336790166	210.01157475889568	0.9147941977164682	70200.0	6997.93408203125	0.8746535211073446	49222.0
10_masks_filtered.tif	tile_10.tif	201	G1	10	302615107.0	190079755.0	153544817.0	7763	4876	3939	38980	46932592.0	31469665.0	27066835.0	13124	8800	7569	3576	53664.0	42525.0	42.0676001661294	1.0	0.726371496720334	90.18869108707588	587.0540221256044	462.1471290691819	149.08524197996405	0.9166372721928278	53664.0	4931.06640625	1.1274687061292432	42525.0
10_masks_filtered.tif	tile_10.tif	202	S/G2	10	302185483.0	55604245.0	121800808.0	6996	1287	2819	43192	48400208.0	8236036.0	20749007.0	11804	2008	5060	4100	67392.0	47053.0	43.5312926945501	1.0	0.6409069325735992	82.71638289964086	602.2119491230283	385.0153680425876	238.2441909213471	0.9179435955199456	67392.0	7153.33056640625	0.8322325655273635	47053.0
10_masks_filtered.tif	tile_10.tif	203	G1	10	293578337.0	248869872.0	120948159.0	6630	5620	2731	44276	47434913.0	43603656.0	19807221.0	11031	10140	4606	4300	67184.0	48389.0	43.89245967598593	1.0	0.6590259585615623	83.45657553482529	620.0359378583312	372.6197675450494	267.5087136224037	0.9150013432804976	67184.0	7676.53662109375	0.788432257133318	48389.0
10_masks_filtered.tif	tile_10.tif	204	G1	10	321073571.0	208167338.0	124618613.0	7393	4793	2869	43428	48719818.0	34238639.0	19261704.0	12143	8534	4801	4012	63492.0	46671.0	43.61043335714163	1.0	0.683991683991684	78.28793010419933	571.2533944191948	335.1059908009016	258.69309482161333	0.9305135951661632	63492.0	5619.30908203125	1.0632802736340483	46671.0
10_masks_filtered.tif	tile_10.tif	205	G1	10	419608361.0	645806680.0	223134787.0	6366	9798	3385	65912	62288753.0	106909787.0	36824911.0	10092	17321	5966	6172	91988.0	71197.0	50.11741038806222	1.0	0.7165282428142801	124.53915047084593	1148.544985613987	957.7247847352172	212.92773379189623	0.9257693442139416	91988.0	9292.7158203125	0.8491500929648442	71197.0
10_masks_filtered.tif	tile_10.tif	206	G1	10	300958283.0	443465788.0	149968752.0	6749	9944	3363	44592	46913351.0	76335882.0	23042698.0	10899	17736	5353	4304	72488.0	48506.0	43.99663312189206	1.0	0.6151638891954531	93.19871243745806	666.9182231302347	473.98194217578487	213.41458913335384	0.9193089514699212	72488.0	8462.3154296875	0.7186204125634322	48506.0
10_masks_filtered.tif	tile_10.tif	210	S/G2	10	482823603.0	74601074.0	571986529.0	7481	1156	8863	64532	75486878.0	11380988.0	94776626.0	12623	1903	15848	5980	95940.0	69530.0	49.76517102718182	1.0	0.6726287262872629	95.34149149242424	842.0788041474482	477.64025046242	387.0985236548331	0.928117359413203	95940.0	8856.3876953125	0.8785050345665381	69530.0
10_masks_filtered.tif	tile_10.tif	211	G1	10	283204446.0	241741798.0	129232164.0	7169	6120	3271	39500	43023226.0	38550442.0	18621177.0	11466	10274	4963	3752	58032.0	43236.0	42.253837500354464	1.0	0.680658946787979	78.05767098754612	544.8185460914467	343.64445845406	222.5861057586114	0.9135905264131742	58032.0	6859.6318359375	0.8176762451731967	43236.0
10_masks_filtered.tif	tile_10.tif	214	S/G2	10	265017040.0	49011156.0	117197640.0	7552	1396	3340	35088	41549088.0	7124412.0	19535715.0	12424	2130	5842	3344	59904.0	38984.0	40.618136743483376	1.0	0.5857371794871795	78.24321056807422	499.6491644341101	341.20824649611035	179.70746382985112	0.9000615637184486	59904.0	6918.91064453125	0.7491212997073772	38984.0
10_masks_filtered.tif	tile_10.tif	215	S/G2	10	420244113.0	86804922.0	491092749.0	7081	1462	8275	59344	66733537.0	12581788.0	72140552.0	11748	2215	12700	5680	93912.0	64587.0	48.394134952024416	1.0	0.6319107249339807	93.19871243745806	821.6624027631751	465.0492768996085	376.9734624510733	0.9188226732933872	93912.0	11380.14453125	0.6465283263482459	64587.0
10_masks_filtered.tif	tile_10.tif	216	S/G2	10	481778042.0	88986854.0	178312979.0	6804	1256	2518	70800	72775152.0	12821089.0	25621765.0	11515	2028	4054	6320	98800.0	76306.0	51.32688151224661	1.0	0.7165991902834008	103.46980235798269	942.5485159279284	620.064004464735	346.5480468964302	0.9278431578119676	98800.0	7990.3720703125	1.0357921778835222	76306.0
10_masks_filtered.tif	tile_10.tif	218	G1	10	296127706.0	456150370.0	216496700.0	6725	10360	4917	44028	45985860.0	76246497.0	40894746.0	10886	18050	9681	4224	68952.0	48105.0	43.81035562246676	1.0	0.6385311521058128	81.40024569987489	606.3687023395612	357.8094535454936	269.4390179413025	0.915247895229186	68952.0	7952.025390625	0.7582731385742975	48105.0
10_masks_filtered.tif	tile_10.tif	219	S/G2	10	673154736.0	72373747.0	540664124.0	8466	910	6799	79512	103156772.0	10327643.0	85128308.0	14628	1464	12071	7052	115752.0	84890.0	53.35126054705318	1.0	0.6869168567281775	107.39646176667088	1036.0993375059174	657.7580178382057	402.490963636491	0.9366474260808104	115752.0	8744.4326171875	1.0226042830124835	84890.0
10_masks_filtered.tif	tile_10.tif	222	G1	10	288921680.0	239428497.0	115218425.0	6639	5502	2647	43516	43339747.0	38784549.0	18197603.0	10813	9676	4540	4008	60840.0	46779.0	43.63987004063743	1.0	0.7152531229454306	81.95730595865142	585.7534987894345	384.2888742890647	224.5120687864695	0.9302464781205242	60840.0	5421.00537109375	1.1036641413092294	46779.0
10_masks_filtered.tif	tile_10.tif	223	S/G2	10	687145715.0	86673755.0	177623091.0	8514	1073	2200	80704	107737005.0	13205375.0	27287675.0	15234	1867	3858	7072	131376.0	87832.0	53.61654348524145	1.0	0.6142978930702716	107.26136303441235	1013.3683040943564	625.5743586122712	412.9602434244151	0.9188450678568176	131376.0	11527.75	0.7834349620576667	87832.0
10_masks_filtered.tif	tile_10.tif	224	G1	10	353580437.0	313840196.0	140724006.0	7087	6290	2820	49888	57613210.0	54233521.0	23051624.0	12247	11529	4900	4704	76960.0	54407.0	45.67366095718766	1.0	0.6482328482328482	82.63776376451628	683.8530105251971	372.93981436332353	331.84679067265824	0.916940834819049	76960.0	9025.6650390625	0.7261098166317832	54407.0
10_masks_filtered.tif	tile_10.tif	225	G1	10	322381893.0	456125498.0	192894394.0	7152	10119	4279	45072	50132511.0	76663812.0	31878290.0	12251	18735	7790	4092	64844.0	48626.0	44.15393382758686	1.0	0.6950835852199124	87.0	634.423940115385	452.5497205369009	205.65166443795104	0.9269115288117468	64844.0	5690.8330078125	1.076249185408112	48626.0
10_masks_filtered.tif	tile_10.tif	226	S/G2	10	496234000.0	97989035.0	176899299.0	7376	1456	2629	67276	78009769.0	14413759.0	26318686.0	12437	2298	4196	6272	110768.0	74316.0	50.46076688996495	1.0	0.607359526216958	98.29038610159184	919.8317355266436	530.2054883336722	411.16612208123416	0.9052693901716992	110768.0	15277.5390625	0.5236054555822647	74316.0
10_masks_filtered.tif	tile_10.tif	245	S/G2	10	548984696.0	68566346.0	649020881.0	8211	1025	9708	66852	86794508.0	10171991.0	107396185.0	13927	1632	17233	6232	92496.0	70654.0	50.35453549215823	1.0	0.722755578619616	97.86214794290998	915.6647460026866	537.9235355686945	399.1022901595806	0.9461884677442184	92496.0	6352.275390625	1.2540005962719802	70654.0
10_masks_filtered.tif	tile_10.tif	246	S/G2	10	412965753.0	483081841.0	749204312.0	7048	8245	12787	58588	61568347.0	79322996.0	118075004.0	11276	14528	21625	5460	89232.0	63572.0	48.18775388207351	1.0	0.6565805988882912	108.61859877571612	930.3289114795828	720.769440426272	231.0829308213529	0.9216007047127668	89232.0	9391.1474609375	0.7767917059044587	63572.0
10_masks_filtered.tif	tile_10.tif	247	S/G2	10	420409113.0	82357488.0	136730829.0	6973	1366	2267	60288	71113584.0	16368859.0	24260646.0	11582	2665	3951	6140	94080.0	66491.0	48.6493921288367	1.0	0.6408163265306123	100.0399920031984	894.0269332778903	547.3613170314708	365.42515599149147	0.9067091786858372	94080.0	9704.294921875	0.7661974854596467	66491.0
10_masks_filtered.tif	tile_10.tif	249	S/G2	10	542911473.0	84587726.0	172979180.0	7308	1138	2328	74280	88564322.0	14051945.0	31020057.0	12052	1912	4221	7348	110544.0	80737.0	52.15441650114711	1.0	0.6719496309161963	104.14413089560064	1043.7232511911527	557.310371588489	506.05416353820686	0.920024276354088	110544.0	10073.16015625	0.8483329106123703	80737.0
10_masks_filtered.tif	tile_10.tif	251	S/G2	10	311307138.0	54991617.0	102589625.0	7541	1332	2485	41280	52480492.0	9132061.0	17264907.0	12875	2240	4235	4076	58368.0	44787.0	42.87923435937155	1.0	0.7072368421052632	83.31266410336426	597.9262552304184	380.11793015706434	237.17077840676035	0.9216960278652288	58368.0	6245.91650390625	0.9247998330239467	44787.0
10_masks_filtered.tif	tile_10.tif	253	S/G2	10	290361623.0	41704198.0	92107931.0	7462	1071	2367	38908	48400759.0	6338731.0	14595752.0	12222	1600	3685	3960	60480.0	42754.0	42.041683165935936	1.0	0.6433201058201058	78.26237921249263	580.0045158567511	333.86307082914504	264.578676688728	0.9100435047013145	60480.0	5797.970703125	0.9577100527182664	42754.0
10_masks_filtered.tif	tile_10.tif	256	S/G2	10	326298553.0	69968203.0	110869845.0	7288	1562	2476	44772	52171801.0	11589782.0	18063805.0	12799	2843	4431	4076	67184.0	48697.0	44.05575256027765	1.0	0.6664086687306502	81.2219182240853	596.0019702230062	365.3948323605539	253.23168557929063	0.9193995523338192	67184.0	6819.86962890625	0.8940854936642214	48697.0
10_masks_filtered.tif	tile_10.tif	257	G1	10	304314257.0	304729379.0	186220777.0	6930	6940	4241	43908	48803132.0	52395964.0	30250108.0	11477	12322	7114	4252	65664.0	47565.0	43.770517139439946	1.0	0.6686769005847953	81.08020720249795	605.1687788432888	345.49824945911377	280.7238875872304	0.9231157363607696	65664.0	5185.951171875	1.1606059823487442	47565.0
10_masks_filtered.tif	tile_10.tif	259	S/G2	10	382715875.0	89807192.0	155609398.0	5778	1355	2349	66232	61976596.0	14573827.0	24869164.0	9629	2264	3864	6436	99264.0	72445.0	50.19838546184175	1.0	0.6672308188265635	100.02999550134948	955.3951640222772	574.1415463669792	401.0600658703714	0.9142383877424252	99264.0	8980.4921875	0.8815140353833238	72445.0
10_masks_filtered.tif	tile_10.tif	260	G1	10	285501499.0	231851488.0	140597837.0	6683	5427	3291	42720	47282236.0	38135342.0	23653208.0	11509	9283	5757	4108	61920.0	46144.0	43.37214229195267	1.0	0.689922480620155	87.06893820416096	638.1363143293879	447.5529477649967	210.9031560732149	0.9257975034674064	61920.0	5962.005859375	0.9912409197289564	46144.0
10_masks_filtered.tif	tile_10.tif	262	S/G2	10	277730935.0	55556419.0	91849039.0	7197	1439	2380	38588	45256522.0	8593915.0	14163208.0	12351	2345	3865	3664	59644.0	42059.0	41.9261080440565	1.0	0.6469720340688082	80.93207028119323	554.2702060652297	369.8040088862364	205.3331258455064	0.9174730735395517	59644.0	7657.8173828125	0.7211306682122307	42059.0
11_masks_filtered.tif	tile_11.tif	8	S/G2	11	550422285.0	102264369.0	852256338.0	7598	1411	11765	72436	63351868.0	11766705.0	98642727.0	11577	2150	18026	5472	118336.0	79118.0	51.71921755177724	1.0	0.6121214169821525	92.68225288586808	798.9322603997582	441.0999400748128	389.74775183567937	0.9155438711797568	118336.0	11325.587890625	0.7419813851464043	79118.0
11_masks_filtered.tif	tile_11.tif	17	G1	11	247905325.0	104562901.0	83761747.0	6354	2680	2147	39012	31002599.0	13762871.0	10623521.0	9640	4279	3303	3216	59520.0	42069.0	42.07910858927744	1.0	0.6554435483870967	68.18357573492314	454.9056327540642	250.87488061954383	232.8526780909612	0.9273336661199458	59520.0	6176.4775390625	0.9006209981747278	42069.0
11_masks_filtered.tif	tile_11.tif	29	S/G2	11	491625669.0	116899210.0	743198714.0	8012	1905	12112	61356	56800632.0	13974571.0	90202258.0	11853	2916	18823	4792	97280.0	66127.0	48.93498642238758	1.0	0.6307154605263158	88.85943956609225	680.4633696034327	433.50916894184127	279.4544941076171	0.927850953468326	97280.0	8768.26171875	0.8579763419391686	66127.0
